machine_id,test_id,technician,test_routine,batched,loc_1_x_offset,loc_1_y_offset,loc_1_z_offset,loc_2_x_offset,loc_2_y_offset,loc_2_z_offset
Machine_20,52936b2a782b40cb9e3e1cbe4acf5ae9,Linda Miller,"['e', 'd']",No,-11.21,0.975588,4266,-4.52,0.280412,4790
Machine_21,c2a4de681df04c2bb036c17845df0712,Michelle Peck,['f'],No,4.24,0.38822,2607,-14.37,0.365058,4792
Machine_15,72697fea6f1b40848fab023835ab68c8,Justin Lyons,"['e', 'a', 'b', 'c']",N/A,1.47,0.645577,3400,-11.28,0.421054,4772
Machine_13,fc62effade6142589c9438fa70bcbcae,Ariana Grant,"['e', 'f', 'd', 'c', 'a', 'b']",No,-6.15,0.777348,2846,-1.1,0.103424,3500
Machine_18,c908d806d215490587e85bef7afbb54e,Benjamin Ramirez,"['e', 'b', 'f', 'c', 'd', 'a']",N/A,-2.53,0.125041,4428,11.98,0.12099,2581
Machine_18,d9d7cb0cb408431793f45e228e26270d,Jeffrey Arnold,"['a', 'c', 'b', 'd', 'e', 'f']",N/A,-14.32,0.16021,3287,2.84,0.258635,4223
Machine_16,f76b6de433bb4c6c9d9688188183f852,Daniel Ali,"['b', 'd', 'e', 'f']",No,5.87,0.689452,3934,-10.79,0.467237,4511
Machine_25,bae345b86b5f4ac7b7e5b5fdf649aa67,Samuel Johns,"['b', 'a', 'e']",N/A,-9.44,0.956514,2902,-3.5,0.623661,2884
Machine_23,521611c8c71a47eeadb25101ab842f40,Michael Dixon,"['a', 'e', 'd', 'c', 'b']",Yes,-6.97,0.229523,3372,-7.9,0.6091,4188
Machine_18,e654319c2f834a97a49859190610511c,Mrs. Margaret Newton DDS,"['e', 'a', 'f', 'b', 'd', 'c']",No,5.54,0.397823,4171,5.86,0.848094,4982
Machine_25,cbca0756f03d4f47ae300e93ce9a4f0b,Patricia Thornton,"['f', 'b']",N/A,-12.54,0.839017,3764,9.62,0.826633,4978
Machine_19,df5fca76312741538086621211767c9a,Lori Bernard,"['e', 'f', 'c', 'a', 'b']",N/A,-11.67,0.960987,4863,7.66,0.816353,4631
Machine_03,fc2a26f3f3c8411090e669d15e58c89d,Amanda Hansen,['d'],No,8.6,0.205659,3861,2.32,0.681613,4512
Machine_06,89d8053335e94a998022ebf315558bb9,Kevin Taylor,"['b', 'a']",Yes,-12.38,0.100655,3054,-14.27,0.400827,3251
Machine_06,adf8ac38e81b4732806c3963003a4702,Douglas Holmes,['f'],No,-8.48,0.607894,2822,-11.61,0.971862,2963
Machine_02,d0b0f0f435624675a650745d542ef329,Mark Salinas,"['b', 'e']",No,-14.48,0.338802,2980,-12.5,0.363821,2631
Machine_11,1234c80ac5fe4ab399ee99e6a001d902,Jennifer Perry,['e'],No,3.37,0.838768,2524,2.69,0.818466,3852
Machine_13,0aa41ec3cf0d499cbdcd3ddf7879164b,Amanda Cunningham,"['d', 'f']",N/A,3.0,0.241606,4722,4.83,0.364787,4147
Machine_15,07c1668846c24eb1830cc14cdc6f8911,Ronald Solis,"['d', 'f', 'c', 'b', 'e', 'a']",Yes,4.37,0.638574,3501,1.68,0.61218,4774
Machine_17,3fdec7aa194d4976a961f3689f324019,Kayla Friedman,"['e', 'c']",Yes,0.36,0.113252,4668,-6.31,0.154092,4695
Machine_07,af0dc88bd4014574985989182f298e71,Kimberly Vaughn,"['b', 'd', 'f']",N/A,-11.72,0.372583,4219,3.44,0.343255,3436
Machine_07,aa9d994cd56b45dc983d60cc5afc58e2,Larry Torres,"['e', 'c', 'f', 'd', 'a']",Yes,9.27,0.349196,2697,1.8,0.570715,3653
Machine_22,3bc3bc4d3421407b8f0582a1610df2d9,Dr. Jesus Richards,"['b', 'c']",N/A,4.81,0.365626,2715,11.96,0.110332,4722
Machine_14,3d00ecc3184641cd91f1543dba471c19,James Kelly,"['b', 'd', 'f', 'c', 'a']",No,-10.6,0.119185,3533,-8.68,0.14849,3010
Machine_15,4a7e2e5ef4864350a7689b6e37ebac56,Thomas Young,"['a', 'f']",Yes,11.1,0.527073,3838,10.37,0.587333,4429
Machine_20,39a5136289a7465e98414f5ac073573b,Chelsea Charles,"['a', 'f', 'e', 'c', 'd', 'b']",N/A,-5.91,0.602777,4994,-5.84,0.195914,3512
Machine_25,9ee731a1b4b34229802c450511e2f443,Sandra Park,"['f', 'c', 'd', 'a', 'e']",Yes,10.31,0.951966,2554,-10.93,0.15811,4160
Machine_13,e8ffa137a24241ecb03e82a6e30d8e68,Stacey Miller,"['b', 'c', 'd']",N/A,-12.97,0.23609,4684,-11.9,0.227595,3296
Machine_13,6bef1a79761d4a1fa091551aec7646ea,David Martinez,"['f', 'e', 'b']",Yes,-13.33,0.490371,4846,-2.24,0.209372,4397
Machine_22,71ed7cf3389d4d64bf59047d0626752a,Jo Zhang,"['c', 'f']",Yes,-12.28,0.99486,3736,6.98,0.609774,4656
Machine_06,02f95020486d4e14bbef64153854f742,Laurie Lopez,"['c', 'f']",N/A,3.3,0.2421,4406,-5.1,0.829174,4211
Machine_03,ad56bc9468d5412f8cffd605dca20992,Louis Collins,"['a', 'f', 'c']",N/A,6.65,0.544053,4755,-6.97,0.61736,4155
Machine_22,03b2b71ee3a940008f6a5d253c745902,Cheryl Mccoy,"['b', 'd', 'a', 'f']",No,8.95,0.50627,3158,-1.14,0.448977,2792
Machine_11,f2548c203dd042a18106dcf9e7588ebc,Evan Singh,"['e', 'b']",N/A,-2.98,0.403637,4081,6.7,0.199397,4720
Machine_05,f105356a57694f2f9cc7acf3cb61dc7e,Daniel Jarvis,"['c', 'd', 'e', 'f', 'a', 'b']",No,9.48,0.94732,4426,7.16,0.359362,3593
Machine_25,6764a01611504cad80a75baa0276114b,Thomas Herrera,"['e', 'c', 'd']",N/A,1.62,0.976718,4428,-12.37,0.691708,4399
Machine_10,7b7b0eafe6844d1aad4e8f3b321a1c38,Jordan Schultz,"['d', 'b']",N/A,-6.37,0.323647,4057,8.44,0.394201,4176
Machine_16,9e580bff500347e3be8de12831a02e62,Christy Rowe,"['b', 'd']",Yes,7.83,0.845542,3759,-2.23,0.859803,4718
Machine_22,23b3f849aab540bd9db96d327996dc9e,Richard Clark,"['c', 'a', 'f', 'e', 'd']",N/A,-1.63,0.15152,4682,-5.31,0.13576,2709
Machine_17,18c97aa815fc46578cd4d14c5816852f,Mark Adams,"['e', 'd', 'b', 'a', 'f', 'c']",Yes,-9.43,0.838994,3473,2.85,0.806468,2590
Machine_21,d78a9525cbb947f8a447466ed937b75d,Jesse Smith,"['e', 'a', 'f', 'c']",Yes,7.57,0.11593,3088,-10.42,0.658696,4744
Machine_18,486cad9e2b694593b11ecb83b67da30b,Crystal Phillips,"['f', 'e', 'a', 'd', 'c', 'b']",No,10.75,0.141401,3578,8.88,0.100566,3200
Machine_03,58643be7d8ce4d2abe3f9bef218cebbc,Melissa Castillo,"['c', 'd', 'b', 'f', 'e', 'a']",No,7.38,0.185985,4968,5.14,0.572895,4695
Machine_13,b4c5d201059e485a8b034858a1d428e0,Jesse Perez,"['c', 'a', 'b', 'f', 'd']",No,-2.1,0.46169,4599,6.22,0.98413,3948
Machine_04,40be781fea6d40c29321b1929d731fc0,Dana Hunt,"['d', 'a', 'f', 'e']",Yes,-8.35,0.36502,3718,7.89,0.53204,3679
Machine_21,023468abc5834baaba7593ebc8bcde91,Amanda Harris,"['b', 'a', 'e', 'd', 'f']",No,-11.88,0.17985,3106,3.5,0.35423,2819
Machine_07,48d414dce46246e99338b8309f51ed32,Antonio Ford,"['d', 'b', 'f', 'c']",Yes,6.61,0.599781,4868,-10.26,0.652169,4825
Machine_07,7b8071cbc6b74b8dba4f83e986a9d959,Deanna Frye,"['e', 'c', 'f']",Yes,11.94,0.705699,3762,-4.78,0.785071,2949
Machine_10,a5ad9b27fa094717b60d9b178bb42fc5,Brenda Woods,['f'],No,3.87,0.300249,3431,4.9,0.3752,3610
Machine_04,ecd8da22c76b41cfbba41621d376af9b,Maria Mcdaniel,"['e', 'd']",Yes,11.39,0.764624,2795,-3.17,0.824389,2759
Machine_20,d3e693be57dd48b18c87b864cdda43a1,Valerie Rodgers,"['f', 'e', 'c', 'b']",Yes,-13.9,0.71269,3911,10.4,0.471163,3466
Machine_06,6b059882e6824333b3751ffe3a73eb91,Larry Wiley,"['b', 'c', 'e', 'a', 'd', 'f']",Yes,-1.4,0.59053,3155,-11.14,0.23929,2916
Machine_02,0897583f855a4a02812bdc16928cfc04,Kimberly Thompson,"['c', 'e', 'a']",N/A,7.2,0.326719,4135,-7.63,0.287552,4065
Machine_05,80297b3c2d5447e99c18da24faef935f,Brooke Boyd,"['d', 'f', 'a']",Yes,-6.47,0.428406,2731,13.38,0.186726,4862
Machine_13,5cabbd8fc13f4d558eaf888040568b8c,Lee Spencer,"['a', 'b', 'c']",No,-5.46,0.882017,3245,-3.7,0.434446,3829
Machine_02,44d59cb780f24c52a7b05af5d541c771,Kathleen Ortiz,"['d', 'e', 'a']",Yes,8.71,0.708614,3687,14.22,0.98388,3996
Machine_12,a36cf44255c24b1bbad8d682c19d9385,Jennifer Roberts,"['b', 'a']",N/A,-4.81,0.673382,4893,-1.15,0.554381,4263
Machine_25,f237e92753644efb98b22a5f05de6bd6,Richard Buckley,"['d', 'e']",No,2.34,0.30446,4291,4.11,0.377584,3855
Machine_09,e4d9d6f4626142538e1476e71ef9196a,Lawrence Anderson,['e'],N/A,6.55,0.615129,2544,12.39,0.294973,4076
Machine_14,153182ac58f84e4d87b7b7864910d83b,Jennifer Terry,"['f', 'd', 'e', 'b', 'c']",N/A,-6.48,0.273487,2659,1.52,0.44595,2756
Machine_24,8e05f40c78ed421aa7eb4551f8338748,Chad Garza,"['b', 'd', 'c', 'e']",N/A,14.71,0.572097,3337,-6.21,0.972872,4823
Machine_04,ae02f67190be41ed9c24c622a5476fb7,Mrs. Monique Reid,['c'],No,0.25,0.495663,3502,-1.85,0.776022,3493
Machine_17,333e10dbc4d44716bc6f1f866c365e62,Matthew Woods,"['b', 'e', 'f']",N/A,4.44,0.383996,3540,-11.34,0.810516,3528
Machine_17,c675a2b5b8b9485e808a262183a59bf2,Emma Green,"['c', 'b', 'd', 'e', 'a']",No,-1.19,0.608498,4360,4.1,0.236056,4064
Machine_11,24b4b18bff64421690c0e009c31b399e,Tonya White,"['e', 'd', 'b', 'f', 'c', 'a']",N/A,-6.14,0.180584,4607,-10.6,0.974758,4739
Machine_17,9c0d316e4fac474c83bfd0ca2054e594,Jessica Salazar,"['b', 'a', 'c', 'f']",N/A,0.68,0.338875,2967,-13.37,0.68488,3541
Machine_17,b8bb52f64e504fb3b1ff2a85f5460314,Natalie Rojas,"['d', 'c', 'a', 'e']",Yes,-7.77,0.813456,3772,-11.33,0.647436,3855
Machine_03,170911e2fca44259b859c44b34f4d3da,Natalie Villarreal,"['a', 'f', 'd', 'e', 'c']",No,-12.8,0.921963,4405,14.62,0.868542,2885
Machine_21,beacc2b9b7354db5b64511cdabeecaeb,Dawn Gibson,"['f', 'c', 'd', 'a', 'b', 'e']",Yes,-12.53,0.55927,3757,-6.35,0.1939,2852
Machine_24,6c199dc7c34a4e3ab696ff414a94afb0,Terri Long,['f'],N/A,-7.29,0.38158,3808,13.39,0.226881,3504
Machine_03,56fca555379c422abb5a625e0ab74292,Taylor Hill,"['a', 'd']",N/A,10.87,0.448397,3085,4.37,0.5588,3594
Machine_09,5737458c992644158e2fa1c0f22e7951,Virginia Johnson,"['e', 'a', 'b', 'd', 'c', 'f']",N/A,11.31,0.380872,3049,1.49,0.382689,4695
Machine_09,071896b0cdd14933a1365d92130e82b8,Matthew Crawford,"['e', 'b']",No,-14.44,0.720914,3569,-2.2,0.799465,3917
Machine_17,fe63f658fb0842068eb2889ad7481781,Nicholas Watkins,"['f', 'a', 'c', 'b', 'e', 'd']",No,3.73,0.121914,4816,-12.4,0.16561,4379
Machine_03,92d32f614e1e4cbb89f7c911a4cccfa8,Dr. Ryan Sutton MD,"['d', 'f', 'e', 'c', 'b']",Yes,-3.54,0.612267,3886,-8.57,0.773684,2594
Machine_09,c3156c9a22154b2196b8f91e44173b47,Kimberly Barrett,"['e', 'a', 'b', 'd']",Yes,5.38,0.250532,2905,10.84,0.598517,4556
Machine_22,4cde35e852f04e429385c7d228441ac1,Patricia Leon,"['f', 'a']",Yes,-12.78,0.43273,4126,7.9,0.896088,3273
Machine_17,1b8eccfe6d3c4d97885f0340a77543bf,Brittany Munoz,['f'],Yes,-14.28,0.199018,4716,13.53,0.751335,3491
Machine_13,ac77a9a6fea34d07bbb7bdfec86e7f4a,James Williams,"['b', 'a']",No,8.55,0.62175,2833,-12.54,0.429676,4755
Machine_08,bc9d38c337454ec7a0824fc9e213af33,Michael Banks,"['c', 'd', 'e']",N/A,-8.73,0.201175,3438,14.55,0.818578,4864
Machine_25,1a189d2b4c58475c853c3b2a3671d6f4,Edward Torres,"['d', 'f', 'c', 'b', 'e']",No,-4.25,0.55938,2870,6.59,0.691243,2812
Machine_21,583c4f32284c4b34b0d3e9124f0f3a1a,Robert Thomas,['e'],No,-9.8,0.626596,4827,-4.12,0.821207,3778
Machine_19,4ed3f37663ae4d16b13df5a0436d0d96,Wendy Hudson,"['f', 'd', 'b']",No,-1.5,0.793961,2687,-4.82,0.29034,3780
Machine_16,0c8e69bf279e4c7883e8f2eeb6bc7a5f,Karen Reid,"['c', 'b', 'd']",No,13.77,0.547873,3172,4.24,0.180864,4273
Machine_01,3b1c28f2d29d4a098e65c220a0707681,Nicole Garza,"['c', 'e', 'b', 'd']",No,-13.44,0.377024,4702,7.28,0.896398,4025
Machine_10,6fa95d9c40484fc5ac90a0dfa118b65d,Daniel Alvarez,"['d', 'b', 'a', 'c', 'f', 'e']",N/A,11.95,0.429311,3506,6.12,0.55729,3583
Machine_16,5ce5dfb318d741738e6137958eb7bf6c,Alexandra Gonzalez,"['d', 'b', 'c']",No,-6.85,0.775051,4825,14.44,0.960208,4103
Machine_19,0a81473af75f46b6b77c0f060fdb30a5,Dawn Morris,"['a', 'e', 'c']",Yes,12.6,0.915323,4646,7.47,0.716951,2576
Machine_16,a5a596e54dbc487da51a2d583924f7db,Joshua Ball,"['c', 'a', 'd', 'f']",Yes,-4.56,0.329318,2759,-2.8,0.667232,3620
Machine_22,096c05144dd14dab8f74c8e2da31a810,Adrienne Hughes,"['e', 'd']",Yes,-4.15,0.118781,3954,5.46,0.155615,3438
Machine_03,859242dc25794052beae596f219f5238,Gregory Moyer,"['a', 'b', 'f', 'c']",Yes,5.42,0.438323,2945,-8.42,0.867423,4082
Machine_17,1f329d2c7e614323befa20847d92b00e,Rachel Smith,"['a', 'd', 'c', 'f', 'e']",Yes,3.61,0.742811,2803,-2.95,0.813528,3834
Machine_03,67b1e41495664c6693cd8434dae25e4b,Angela Munoz,"['b', 'a', 'f', 'd']",Yes,7.93,0.513368,3813,1.81,0.615688,3468
Machine_19,1a788e678b494502b3c6a780ff323e32,Brian Bradley,"['e', 'd', 'c', 'a', 'f']",Yes,-9.74,0.20404,2803,3.17,0.525767,3036
Machine_08,ff43d6dc9c8944798828d98f7e78de39,Jenny Gates,"['e', 'd', 'f', 'b', 'a']",Yes,0.96,0.457065,2545,-7.65,0.928479,4360
Machine_24,62cbc67168174a17b13b75c343b6a05d,Victoria Mccoy,"['a', 'b', 'c', 'f', 'e', 'd']",Yes,-4.66,0.531195,3781,14.71,0.912099,4262
Machine_03,eb9178e8ce444dc39db45851b0397a95,Kelly Allen,"['c', 'd']",N/A,-3.68,0.562967,4188,-6.88,0.254037,4112
Machine_24,2b33faff323f49918a355b2a2d8cfbb5,Heather Burns,['b'],Yes,10.51,0.302531,2883,-6.41,0.330356,3353
Machine_06,4ebc7098f67740b8b5eda9f5005e16e4,Carolyn Duarte,"['e', 'b', 'd']",N/A,-2.28,0.192524,2712,10.76,0.30506,3601
Machine_20,b48df610cfae448ea16254e6b9ecc2ab,Melinda Simpson,"['e', 'b', 'f', 'd']",Yes,-4.13,0.721628,3990,13.26,0.845625,4763
Machine_21,517553a1e95a4348bc62922ed02e66c3,John Hicks,"['f', 'a', 'd', 'e']",No,-7.42,0.92641,3064,-9.19,0.452786,3742
Machine_15,c1ffb38dc7d348a2bfb55d7da334525b,Matthew Tate,"['f', 'c', 'b', 'a', 'd']",Yes,-13.92,0.689294,3732,-5.97,0.771969,3379
Machine_19,2fcba41147554101a2ffaf8aaef0f71b,Alyssa Strickland,"['a', 'd', 'b', 'f']",Yes,4.38,0.953327,3831,10.82,0.931304,4757
Machine_08,053731ca8ccc48df8c3bbd9db5735c26,Joshua Russell,['a'],N/A,-2.56,0.937666,3544,7.85,0.264631,4297
Machine_20,d820231af480449e9e6a8bb4b269c56c,Krista Murray,"['e', 'a', 'f', 'c', 'b', 'd']",No,-8.91,0.848047,3461,5.58,0.572465,3036
Machine_23,7815609e365b4a67bddda703f0f0cd5b,Jeffrey Chen,"['d', 'a', 'e', 'c']",No,10.39,0.207476,4615,2.46,0.6717,3608
Machine_11,e25320bd7e9446618e69944a0f81e326,Matthew Mercado,['b'],Yes,7.11,0.825164,3947,0.5,0.631786,4782
Machine_14,45e6cef8c8b44369bdac1e9163a91dcc,Allison Schmidt,['a'],No,-1.93,0.676228,4691,-7.19,0.207812,4334
Machine_08,139c1937251d4d55a58e751fb11e8d9c,Tyler Myers,"['d', 'f']",N/A,-5.69,0.628851,2782,-12.18,0.88282,2543
Machine_24,75775ea3f1e74688962bfec6f5aa772f,Larry Maldonado,"['d', 'f', 'b', 'a', 'c', 'e']",No,-1.31,0.649861,4226,-4.51,0.329473,4876
Machine_04,834373232c174095a765229543a9d1fc,Angela Harding,"['b', 'e']",N/A,13.1,0.647135,3462,2.8,0.918516,3668
Machine_22,3d78fc92aa0343d9bfa18185d1e7508a,Aaron Chase,"['f', 'a', 'd']",N/A,-8.5,0.79799,2763,-13.83,0.172471,3950
Machine_12,cd50f5103d6444d39f7637b3f08a7c64,Carol Hill,"['b', 'a', 'd', 'e', 'c', 'f']",No,9.56,0.444033,2994,-10.5,0.102078,3477
Machine_12,e749e43fb2924402938791815930c9e7,Jerry Kane,"['c', 'a', 'b', 'd', 'e']",No,10.14,0.187653,3032,-13.34,0.46084,3488
Machine_05,b6a035454cfd431c9356de8d92339fc0,Charles Kelly,"['a', 'b', 'd', 'c']",Yes,3.8,0.643369,4199,8.63,0.617838,4933
Machine_17,3b1930271c4e40748fbde9ed0540e7ae,Robert Nguyen,"['c', 'a', 'e', 'd']",N/A,-8.13,0.247715,4238,8.28,0.54397,4357
Machine_21,50382486a1c0459bbc7ac67ce3c22fe4,Mariah Mathews,"['f', 'a', 'b', 'd']",N/A,1.97,0.82251,2808,-6.92,0.733648,2974
Machine_02,2cf720d30819427bbfddb3677e82ac54,Jon Simmons,['d'],N/A,7.8,0.6446,4439,12.74,0.77179,4857
Machine_04,e02869d591b14698939aeff2d879d7f3,Tara Mann,"['f', 'c', 'b', 'e', 'd', 'a']",No,-8.28,0.35124,2841,14.96,0.44496,4007
Machine_05,c46d4466684d4fc6acac5cd30082a8bf,Angela Russell,"['f', 'd', 'a', 'b', 'c']",Yes,6.25,0.191887,2922,8.27,0.164258,3220
Machine_02,4ecacb5b84a546bebd2a6a6ad4516db5,Brandon Mitchell,"['f', 'e', 'd', 'c']",No,-2.48,0.23285,4829,2.1,0.32512,4828
Machine_11,f3618987e6e946de931cd09513ff528c,Stephen Kim,"['f', 'c']",No,-13.9,0.611786,3210,-8.5,0.986372,3965
Machine_08,ff3dc6237fb54b23bef9a1ec8bf92a75,Paige White,"['f', 'b', 'a', 'e', 'c']",No,7.89,0.726312,4278,5.57,0.297445,3894
Machine_04,f61d68c2131546ffb63a55229aa8a025,Edward Williams,"['c', 'b', 'd']",Yes,-6.31,0.526772,3558,-8.26,0.786702,3555
Machine_10,7eb76cb381044c178d5ec2731fd6b77f,Cory Hodges,['c'],No,-12.26,0.512941,4998,1.92,0.17096,4733
Machine_25,854299054ef44e26997191179a99d0be,Paul Johnson,"['d', 'e', 'c']",Yes,-5.29,0.780017,4059,4.5,0.120922,3001
Machine_18,9fc82bfbd82548929cd0e5f0a26833ee,James Reese,"['c', 'e', 'f', 'b']",Yes,-6.96,0.337784,3107,-13.21,0.719621,3881
Machine_03,474395fa8e774e88bab67b084e1dcc03,Sarah Kline,['c'],N/A,13.68,0.290421,4400,13.63,0.568705,4524
Machine_18,113cb8226108462ea839a428f3aa09e2,Mary Gomez,"['a', 'd', 'f', 'c']",Yes,-13.43,0.42327,3535,-3.12,0.442717,4348
Machine_05,64557f704ae54379a4edb36f6f89256a,Patricia Hill,"['e', 'c', 'f', 'b', 'd']",Yes,-6.98,0.918178,3516,-3.99,0.874686,4080
Machine_11,97a5093094c14a2eaeb5d1b0754c57b5,Karen Edwards,"['d', 'e', 'b', 'f', 'a', 'c']",N/A,-2.16,0.535266,4950,10.51,0.305541,3158
Machine_12,1809f578750b458894a8234e6b787b0a,Robert Lee,"['e', 'b', 'f', 'c', 'a']",N/A,-4.8,0.821693,3939,-4.46,0.762508,4177
Machine_11,733248a2c21a4d209d3ca4e3f0c5de8a,Kristi Chapman,"['d', 'e', 'a']",Yes,9.87,0.424883,3736,8.27,0.273176,3088
Machine_18,32379beab46e403cade19563f92a09fc,Eric Harris,"['f', 'a']",N/A,14.72,0.5698,3872,-6.23,0.903358,4979
Machine_18,10679969e7cc49a4a929d281604f181f,Savannah Harris,"['c', 'd', 'b', 'e', 'a']",No,-1.39,0.621883,3032,-13.55,0.56762,4682
Machine_14,f68cf52bbabd43d0baf0048806e5e0d0,Audrey King,['e'],No,5.66,0.315612,3564,12.38,0.890338,2637
Machine_25,9dfbb0d5773a4b8eae7e601a4b268656,John Diaz,"['a', 'f', 'd', 'e', 'b']",Yes,3.68,0.685965,3595,14.78,0.565344,3417
Machine_04,3783ba4f31044d70bf81573ebe507336,Mark Rose,"['e', 'a', 'b', 'c', 'f', 'd']",Yes,12.66,0.182397,3304,-1.49,0.89957,4641
Machine_10,ed7eaeca1a7c487897d74b0a48afd593,Tina Evans,"['c', 'f', 'a', 'd']",N/A,-6.94,0.702186,4538,13.78,0.181097,3637
Machine_23,6708f03c97ab4502800ff2220aab3819,Adam West,"['c', 'd']",No,2.45,0.972094,2552,-4.12,0.878758,4357
Machine_25,2832f56d3e2741889d689fc3ed270579,Joshua Ray,"['e', 'b', 'f', 'c']",Yes,9.53,0.458729,4800,3.81,0.14733,4866
Machine_16,75ab344c6e7341659b82ae337a78d7c8,Timothy Faulkner,"['e', 'b', 'f']",No,-14.15,0.143793,4805,-7.38,0.682978,2975
Machine_14,366aebd38de44f5ba176dd3139ce4f22,Caroline Bell,"['d', 'f', 'e', 'c', 'a', 'b']",Yes,8.78,0.113967,4963,-14.22,0.69894,3738
Machine_04,1ea0a98bee6145c2860ef3f91ca1f790,Daniel Thomas,"['c', 'a']",No,10.96,0.232721,3874,0.21,0.201773,3998
Machine_19,2b2249b1ea6e4260884efe18376d1ad7,Natalie Riley,"['a', 'b']",No,4.24,0.132393,3611,-1.79,0.668849,4438
Machine_23,41da97a78ffd49b183dbff7d78b3b7eb,Abigail Green,"['b', 'c', 'f']",N/A,11.99,0.894155,4008,1.22,0.356631,3070
Machine_19,f2c972b821b14a2eaa6e0698f04cad2b,Amanda Hinton,"['d', 'f', 'a', 'e', 'c']",N/A,-10.52,0.727932,3482,-1.16,0.36346,3198
Machine_19,cac776e50efe4ed3a491309f7920fbab,Shawn Alexander,"['f', 'a', 'c', 'd', 'b', 'e']",N/A,-5.86,0.141456,2704,-14.9,0.117469,3711
Machine_10,68c90d1aa473473ab73b5aca11b490f3,Robert Cooper,"['b', 'c', 'f', 'e']",No,5.87,0.664685,3319,6.16,0.706905,3549
Machine_23,87df7db9fd4e4fd09d260aaff2063d37,Katie Massey,"['c', 'a', 'd', 'e', 'f']",No,7.93,0.573456,4698,2.3,0.318196,4812
Machine_01,89f3bedc3b3e4cc582bdd2d4d860791b,Jeremy Alvarez,['d'],N/A,6.55,0.797952,2550,14.83,0.33927,2814
Machine_04,3a044a9151b741b397b6fee09767c5c4,Tony Barnett,['e'],N/A,7.3,0.821005,2611,-7.17,0.433486,2612
Machine_13,0c7a292e4e6a404e82bf5556b2227535,John Jimenez,"['f', 'c', 'a']",N/A,2.3,0.968905,4309,2.5,0.31532,3655
Machine_19,fc65050aff564fcd92f5c22e0ed39064,Curtis Christensen,"['d', 'f', 'a', 'c']",N/A,12.81,0.681225,4379,14.64,0.792711,2906
Machine_19,17ac138f21ae4d32a0df9f188c6890e9,Yvette Smith,"['d', 'a', 'e', 'b']",No,-1.95,0.714145,3734,1.7,0.957309,4588
Machine_07,83b2566cffea4531999af737fb906890,Kelly Hernandez,"['a', 'f', 'c', 'e']",No,-12.85,0.88381,3018,7.51,0.845729,3672
Machine_20,6464902775f24cf297802eebe6b56765,Nathan James,"['b', 'a', 'e']",Yes,11.44,0.465887,2784,2.72,0.80671,4767
Machine_08,6a6b3c715d9e4f99af790fcb59878f3e,Larry Armstrong,"['b', 'c', 'f', 'a']",Yes,-3.56,0.219493,4378,10.45,0.192011,3760
Machine_04,d0112b5fa7e2463d9171ae7424dfbd0c,Tiffany Elliott,"['a', 'e', 'f', 'b']",No,5.16,0.960103,4771,10.36,0.629619,2531
Machine_21,aec472c24763433485509458654c319a,Lisa James,['d'],N/A,-6.16,0.603664,4268,5.88,0.733279,4857
Machine_08,61ba282345e14a2193f55573a2d0acb4,Daniel Krause,"['c', 'd', 'a', 'e', 'b']",No,11.5,0.483186,3336,-3.45,0.7548,4226
Machine_06,a008472dc6c44d90a668ab9389c6a0aa,Harold Tran,"['e', 'a', 'b']",Yes,7.37,0.163638,4706,14.62,0.676629,2841
Machine_09,42e7a6e35d0148afbe934bfb58f7040c,Amber Walters,"['d', 'a']",N/A,11.34,0.388,4326,3.93,0.470813,2680
Machine_19,8b678c80a1ad46e895b630d6ca82b467,Ashley Doyle,['c'],Yes,-7.32,0.944649,4305,14.65,0.65823,2775
Machine_17,6c7bb3971f1b4d7aa0735be8853ead19,Anthony Anderson MD,"['d', 'a', 'b', 'c', 'f', 'e']",N/A,-3.41,0.124448,3745,6.59,0.657771,4263
Machine_10,7fc0e05e44664fea9103ba5f1ac15077,Ian Hampton,"['a', 'f', 'c']",Yes,13.48,0.813622,2930,14.18,0.641067,3604
Machine_18,ea7eeb2b486844f993f44a5fa8f9a566,Jennifer Bailey,['b'],N/A,13.54,0.353072,4287,9.93,0.125906,4019
Machine_20,fd4216208b064dbeb52dc612b0459f74,John Sanders,"['e', 'f', 'c']",No,10.29,0.296553,4140,-13.88,0.544082,4319
Machine_20,f95b9d98920e465fa3669436c8688cbd,Steven Smith,"['a', 'd', 'e', 'b', 'c']",No,-6.5,0.135183,2550,-13.3,0.450598,3686
Machine_24,f6b720a410e542c098e39f5cdf3487bb,Maria Lin,"['e', 'd', 'b', 'c', 'a', 'f']",Yes,-1.94,0.481524,3670,-4.54,0.2681,4719
Machine_13,aa4cd62153644fee98edbcc0a9d5ebbe,Mallory Yu,['f'],N/A,-7.8,0.115836,2939,4.74,0.384393,3986
Machine_21,0d37be15e10b44f3b7b368f43beeb3fd,Tammy Turner,['a'],Yes,-1.27,0.738698,2912,3.29,0.435257,3451
Machine_08,a1fd55064a334099b47f0331bc402b4f,Stephanie Willis,"['f', 'c', 'd', 'b', 'a']",N/A,0.48,0.508507,3517,10.27,0.665834,2710
Machine_03,2c4569fcfe4b40278b7ac6d207bb0e13,Desiree Stokes,"['b', 'a']",No,5.92,0.782061,4040,10.79,0.79686,2778
Machine_21,11e9b5b7514f403fa6c6f7829c838ee3,Mrs. Jennifer Oliver,"['c', 'b', 'f', 'd']",Yes,-10.78,0.72439,3078,-5.29,0.181999,2519
